OBJECTID,Borough,Type,Provider,Latitude,Longitude,Location_T,City,BoroCode,NTACode
890,SI,Limited Free,SPECTRUM,40.61775,-74.108185,Indoor,Staten Island,5,SI07
891,SI,Limited Free,SPECTRUM,40.61775,-74.108185,Indoor,Staten Island,5,SI07
892,MN,Free,Chelsea,40.7418464,-74.00404464,Outdoor,New York,1,MN13
893,MN,Free,Chelsea,40.74330658,-74.00802612,Outdoor,New York,1,MN13
894,BK,Limited Free,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn,3,BK73
895,BK,Limited Free,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn,3,BK73
896,BK,Limited Free,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn,3,BK73
897,BK,Limited Free,SPECTRUM,40.625004,-74.017875,Outdoor TWC Aerial,Brooklyn,3,BK30
898,BK,Limited Free,SPECTRUM,40.625313,-74.017344,Outdoor TWC Aerial,Brooklyn,3,BK30
899,BK,Limited Free,SPECTRUM,40.62588,-74.016509,Outdoor TWC Aerial,Brooklyn,3,BK30
900,BK,Limited Free,SPECTRUM,40.62638,-74.01579,Outdoor TWC Aerial,Brooklyn,3,BK30
901,BK,Limited Free,SPECTRUM,40.626553,-74.016787,Outdoor TWC Aerial,Brooklyn,3,BK30
902,BK,Limited Free,SPECTRUM,40.715088,-73.960502,Indoor,Brooklyn,3,BK73
903,BK,Limited Free,SPECTRUM,40.715088,-73.960502,Indoor,Brooklyn,3,BK73
904,SI,Limited Free,SPECTRUM,40.568366,-74.090642,Outdoor,Staten Island,5,SI45
905,SI,Limited Free,SPECTRUM,40.569365,-74.08949,Outdoor,Staten Island,5,SI45
906,SI,Limited Free,SPECTRUM,40.570195,-74.088547,Outdoor,Staten Island,5,SI45
942,BK,Free,AT&T,40.6509,-73.9683,Outdoor,Brooklyn,3,BK99
907,SI,Limited Free,SPECTRUM,40.571268,-74.087293,Outdoor,Staten Island,5,SI45
908,SI,Limited Free,SPECTRUM,40.572313,-74.086013,Outdoor,Staten Island,5,SI36
909,SI,Limited Free,SPECTRUM,40.573338,-74.084406,Outdoor,Staten Island,5,SI36
910,BK,Free,LinkNYC - Citybridge,40.653711,-74.005258,Outdoor Kiosk,Brooklyn,3,BK32
911,BK,Free,LinkNYC - Citybridge,40.664176,-73.990353,Outdoor Kiosk,Brooklyn,3,BK37
912,BK,Free,LinkNYC - Citybridge,40.680732,-73.977446,Outdoor Kiosk,Brooklyn,3,BK37
913,BK,Free,LinkNYC - Citybridge,40.659745,-73.998986,Outdoor Kiosk,Brooklyn,3,BK32
914,BK,Free,LinkNYC - Citybridge,40.659902,-73.998822,Outdoor Kiosk,Brooklyn,3,BK32
915,MN,Free,LinkNYC - Citybridge,40.743494,-73.979907,Outdoor Kiosk,New York,1,MN20
916,MN,Free,LinkNYC - Citybridge,40.742433,-73.980371,Outdoor Kiosk,New York,1,MN20
917,MN,Free,LinkNYC - Citybridge,40.749658,-73.975104,Outdoor Kiosk,New York,1,MN19
918,MN,Free,LinkNYC - Citybridge,40.734189,-73.986675,Outdoor Kiosk,New York,1,MN21
919,MN,Free,LinkNYC - Citybridge,40.733919,-73.986881,Outdoor Kiosk,New York,1,MN21
920,MN,Free,LinkNYC - Citybridge,40.758508,-73.968963,Outdoor Kiosk,New York,1,MN19
921,MN,Free,LinkNYC - Citybridge,40.759756,-73.968048,Outdoor Kiosk,New York,1,MN19
922,MN,Free,LinkNYC - Citybridge,40.748287,-73.976535,Outdoor Kiosk,New York,1,MN20
923,MN,Free,LinkNYC - Citybridge,40.733694,-73.987044,Outdoor Kiosk,New York,1,MN21
924,MN,Free,LinkNYC - Citybridge,40.740989,-73.981732,Outdoor Kiosk,New York,1,MN21
925,QU,Limited Free,SPECTRUM,40.74726,-73.80286,Outdoor TWC Aerial,Queens,4,QN52
926,QU,Limited Free,SPECTRUM,40.74914,-73.8027,Outdoor TWC Aerial,Queens,4,QN52
927,QU,Limited Free,SPECTRUM,40.75,-73.80506,Outdoor TWC Aerial,Queens,4,QN52
928,QU,Limited Free,SPECTRUM,40.75017,-73.80719,Outdoor TWC Aerial,Queens,4,QN52
929,QU,Limited Free,SPECTRUM,40.74761,-73.8117,Outdoor TWC Aerial,Queens,4,QN99
930,BK,Free,AT&T,40.6915,-73.9755,Outdoor,Brooklyn,3,BK68
931,BK,Free,AT&T,40.6898,-73.9462,Outdoor,Brooklyn,3,BK75
932,QU,Limited Free,SPECTRUM,40.74756,-73.81815,Outdoor TWC Aerial,Queens,4,QN22
933,MN,Limited Free,SPECTRUM,40.742378,-73.988692,Outdoor,New York,1,MN13
934,MN,Limited Free,SPECTRUM,40.7431,-73.9883,Outdoor,New York,1,MN13
935,MN,Limited Free,SPECTRUM,40.7411,-73.987914,Outdoor,New York,1,MN13
936,MN,Limited Free,SPECTRUM,40.741875,-73.987364,Outdoor,New York,1,MN13
937,MN,Limited Free,SPECTRUM,40.742492,-73.986906,Outdoor,New York,1,MN13
938,MN,Limited Free,SPECTRUM,40.74148,-73.98894,Outdoor,New York,1,MN13
939,BK,Limited Free,SPECTRUM,40.663256,-73.976164,Outdoor TWC Aerial,Brooklyn,3,BK99
940,BK,Limited Free,SPECTRUM,40.663019,-73.976292,Outdoor TWC Aerial,Brooklyn,3,BK99
943,MN,Free,AT&T,40.7729,-73.974,Outdoor,New York,1,MN99
944,MN,Free,AT&T,40.771,-73.9709,Outdoor,New York,1,MN99
945,BK,Free,LinkNYC - Citybridge,40.688851,-73.980613,Outdoor Kiosk,Brooklyn,3,BK68
946,BK,Free,LinkNYC - Citybridge,40.68789,-73.978202,Outdoor Kiosk,Brooklyn,3,BK68
947,BK,Free,LinkNYC - Citybridge,40.686961,-73.976371,Outdoor Kiosk,Brooklyn,3,BK68
948,BK,Free,LinkNYC - Citybridge,40.688449,-73.982472,Outdoor Kiosk,Brooklyn,3,BK38
949,BK,Free,LinkNYC - Citybridge,40.687814,-73.981284,Outdoor Kiosk,Brooklyn,3,BK38
950,BK,Free,LinkNYC - Citybridge,40.690594,-73.987998,Outdoor Kiosk,Brooklyn,3,BK38
951,BK,Free,LinkNYC - Citybridge,40.687497,-73.990023,Outdoor Kiosk,Brooklyn,3,BK38
952,BK,Free,LinkNYC - Citybridge,40.682932,-73.963959,Outdoor Kiosk,Brooklyn,3,BK69
953,BK,Free,LinkNYC - Citybridge,40.690588,-73.984481,Outdoor Kiosk,Brooklyn,3,BK38
954,BX,Limited Free,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx,2,BX39
955,BX,Limited Free,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx,2,BX39
956,BX,Limited Free,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx,2,BX39
957,BX,Limited Free,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx,2,BX39
958,BX,Limited Free,ALTICEUSA,40.811544,-73.914138,Outdoor,Bronx,2,BX39
959,BX,Limited Free,ALTICEUSA,40.811544,-73.914138,Outdoor,Bronx,2,BX39
960,BK,Limited Free,ALTICEUSA,40.576111,-73.984734,Outdoor,Brooklyn,3,BK21
961,BK,Limited Free,ALTICEUSA,40.57585,-73.9835,Outdoor,Brooklyn,3,BK21
962,BK,Limited Free,ALTICEUSA,40.57564,-73.98567,Outdoor,Brooklyn,3,BK21
963,BX,Free,AT&T,40.8177,-73.8811,Outdoor,Bronx,2,BX27
964,QU,Limited Free,SPECTRUM,40.678334,-73.783477,Outdoor TWC Aerial,Queens,4,QN76
965,QU,Limited Free,SPECTRUM,40.6676,-73.78942,Outdoor TWC Aerial,Queens,4,QN76
966,QU,Limited Free,SPECTRUM,40.68161,-73.78825,Outdoor TWC Aerial,Queens,4,QN76
967,QU,Limited Free,SPECTRUM,40.68053,-73.78747,Outdoor TWC Aerial,Queens,4,QN76
968,QU,Limited Free,SPECTRUM,40.67963,-73.78745,Outdoor TWC Aerial,Queens,4,QN76
969,QU,Limited Free,SPECTRUM,40.68301,-73.78482,Outdoor TWC Aerial,Queens,4,QN76
970,BX,Free,AT&T,40.8631,-73.9065,Outdoor,Bronx,2,BX30
971,BX,Free,AT&T,40.8285,-73.9227,Outdoor,Bronx,2,BX63
972,QU,Limited Free,SPECTRUM,40.68462,-73.78589,Outdoor TWC Aerial,Queens,4,QN76
973,QU,Limited Free,SPECTRUM,40.68495,-73.78722,Outdoor TWC Aerial,Queens,4,QN76
974,QU,Limited Free,SPECTRUM,40.67814,-73.78711,Outdoor TWC Aerial,Queens,4,QN76
975,QU,Limited Free,SPECTRUM,40.67662,-73.78695,Outdoor TWC Aerial,Queens,4,QN76
976,QU,Limited Free,SPECTRUM,40.67934,-73.78444,Outdoor TWC Aerial,Queens,4,QN76
977,QU,Limited Free,SPECTRUM,40.68079,-73.78468,Outdoor TWC Aerial,Queens,4,QN76
978,QU,Limited Free,SPECTRUM,40.67268,-73.78678,Outdoor TWC Aerial,Queens,4,QN02
979,QU,Limited Free,SPECTRUM,40.67318,-73.78517,Outdoor TWC Aerial,Queens,4,QN02
980,QU,Limited Free,SPECTRUM,40.67609,-73.78254,Outdoor TWC Aerial,Queens,4,QN02
981,QU,Limited Free,SPECTRUM,40.67486,-73.78412,Outdoor TWC Aerial,Queens,4,QN02
982,BK,Free,AT&T,40.7015,-73.9943,Outdoor,Brooklyn,3,BK09
983,QU,Limited Free,SPECTRUM,40.67506,-73.78744,Outdoor TWC Aerial,Queens,4,QN76
984,QU,Limited Free,SPECTRUM,40.67454,-73.78955,Outdoor TWC Aerial,Queens,4,QN76
985,QU,Limited Free,SPECTRUM,40.6714,-73.78861,Outdoor TWC Aerial,Queens,4,QN76
986,QU,Limited Free,SPECTRUM,40.66978,-73.78896,Outdoor TWC Aerial,Queens,4,QN76
987,MN,Free,LinkNYC - Citybridge,40.762987,-73.974254,Outdoor Kiosk,New York,1,MN17
988,MN,Free,LinkNYC - Citybridge,40.761118,-73.975684,Outdoor Kiosk,New York,1,MN17
989,MN,Free,LinkNYC - Citybridge,40.75919,-73.976931,Outdoor Kiosk,New York,1,MN17
990,MN,Free,LinkNYC - Citybridge,40.760503,-73.976146,Outdoor Kiosk,New York,1,MN17
991,MN,Free,LinkNYC - Citybridge,40.758006,-73.978028,Outdoor Kiosk,New York,1,MN17
992,MN,Free,LinkNYC - Citybridge,40.73804,-73.992377,Outdoor Kiosk,New York,1,MN13
993,MN,Free,LinkNYC - Citybridge,40.739409,-73.986712,Outdoor Kiosk,New York,1,MN21
994,MN,Free,LinkNYC - Citybridge,40.735187,-73.989871,Outdoor Kiosk,New York,1,MN21
995,MN,Free,LinkNYC - Citybridge,40.740836,-73.988136,Outdoor Kiosk,New York,1,MN13
996,MN,Free,LinkNYC - Citybridge,40.74031,-73.984279,Outdoor Kiosk,New York,1,MN21
997,MN,Free,LinkNYC - Citybridge,40.743203,-73.989206,Outdoor Kiosk,New York,1,MN13
1471,MN,Free,LinkNYC - Citybridge,40.772367,-73.958947,Outdoor Kiosk,New York,1,MN40
1472,MN,Free,LinkNYC - Citybridge,40.770946,-73.959496,Outdoor Kiosk,New York,1,MN31
1473,MN,Free,LinkNYC - Citybridge,40.773727,-73.957965,Outdoor Kiosk,New York,1,MN40
1474,MN,Free,LinkNYC - Citybridge,40.77435,-73.95709,Outdoor Kiosk,New York,1,MN32
1475,MN,Free,LinkNYC - Citybridge,40.776366,-73.955931,Outdoor Kiosk,New York,1,MN40
1476,MN,Free,LinkNYC - Citybridge,40.774855,-73.956665,Outdoor Kiosk,New York,1,MN32
1477,MN,Free,LinkNYC - Citybridge,40.774207,-73.957499,Outdoor Kiosk,New York,1,MN40
1478,MN,Free,LinkNYC - Citybridge,40.778272,-73.954541,Outdoor Kiosk,New York,1,MN40
1479,MN,Free,LinkNYC - Citybridge,40.778003,-73.954428,Outdoor Kiosk,New York,1,MN32
1480,MN,Free,LinkNYC - Citybridge,40.777528,-73.955153,Outdoor Kiosk,New York,1,MN40
1481,MN,Free,LinkNYC - Citybridge,40.777561,-73.954752,Outdoor Kiosk,New York,1,MN32
1482,MN,Free,LinkNYC - Citybridge,40.776833,-73.955586,Outdoor Kiosk,New York,1,MN40
1483,MN,Free,LinkNYC - Citybridge,40.768649,-73.967597,Outdoor Kiosk,New York,1,MN40
1484,MN,Free,LinkNYC - Citybridge,40.767364,-73.968865,Outdoor Kiosk,New York,1,MN40
1485,MN,Free,LinkNYC - Citybridge,40.761604,-73.966388,Outdoor Kiosk,New York,1,MN31
1486,MN,Free,LinkNYC - Citybridge,40.762107,-73.965809,Outdoor Kiosk,New York,1,MN31
1487,MN,Free,LinkNYC - Citybridge,40.764653,-73.964097,Outdoor Kiosk,New York,1,MN31
1488,MN,Free,LinkNYC - Citybridge,40.764821,-73.970303,Outdoor Kiosk,New York,1,MN40
1489,MN,Free,LinkNYC - Citybridge,40.766736,-73.969308,Outdoor Kiosk,New York,1,MN40
1490,MN,Free,LinkNYC - Citybridge,40.778233,-73.952821,Outdoor Kiosk,New York,1,MN32
1491,MN,Free,LinkNYC - Citybridge,40.772144,-73.958697,Outdoor Kiosk,New York,1,MN31
1492,MN,Free,LinkNYC - Citybridge,40.778792,-73.953663,Outdoor Kiosk,New York,1,MN32
1493,MN,Free,LinkNYC - Citybridge,40.772815,-73.95822,Outdoor Kiosk,New York,1,MN31
1494,MN,Free,LinkNYC - Citybridge,40.77702,-73.955139,Outdoor Kiosk,New York,1,MN32
1495,MN,Free,LinkNYC - Citybridge,40.772477,-73.958767,Outdoor Kiosk,New York,1,MN40
1496,MN,Free,LinkNYC - Citybridge,40.778141,-73.952594,Outdoor Kiosk,New York,1,MN32
1497,MN,Free,LinkNYC - Citybridge,40.778605,-73.953715,Outdoor Kiosk,New York,1,MN32
1498,MN,Free,LinkNYC - Citybridge,40.762896,-73.965443,Outdoor Kiosk,New York,1,MN31
1499,MN,Free,LinkNYC - Citybridge,40.763419,-73.966995,Outdoor Kiosk,New York,1,MN40
1500,MN,Free,LinkNYC - Citybridge,40.764097,-73.970823,Outdoor Kiosk,New York,1,MN40
1501,MN,Free,LinkNYC - Citybridge,40.763742,-73.971424,Outdoor Kiosk,New York,1,MN40
1502,MN,Free,LinkNYC - Citybridge,40.763037,-73.965653,Outdoor Kiosk,New York,1,MN40
1503,MN,Free,LinkNYC - Citybridge,40.764254,-73.971198,Outdoor Kiosk,New York,1,MN40
1504,MN,Free,LinkNYC - Citybridge,40.779635,-73.953537,Outdoor Kiosk,New York,1,MN40
1505,MN,Free,LinkNYC - Citybridge,40.76606,-73.963554,Outdoor Kiosk,New York,1,MN40
1506,MN,Free,LinkNYC - Citybridge,40.827196,-73.946441,Outdoor Kiosk,New York,1,MN04
1507,MN,Free,LinkNYC - Citybridge,40.829675,-73.947866,Outdoor Kiosk,New York,1,MN04
1508,MN,Free,LinkNYC - Citybridge,40.822319,-73.953676,Outdoor Kiosk,New York,1,MN04
1509,MN,Free,LinkNYC - Citybridge,40.82609,-73.950482,Outdoor Kiosk,New York,1,MN04
1510,MN,Free,LinkNYC - Citybridge,40.824559,-73.951597,Outdoor Kiosk,New York,1,MN04
1511,MN,Free,LinkNYC - Citybridge,40.828097,-73.949017,Outdoor Kiosk,New York,1,MN04
1512,MN,Free,LinkNYC - Citybridge,40.822268,-73.949906,Outdoor Kiosk,New York,1,MN04
1513,MN,Free,LinkNYC - Citybridge,40.830586,-73.947195,Outdoor Kiosk,New York,1,MN04
1514,MN,Free,LinkNYC - Citybridge,40.830876,-73.946986,Outdoor Kiosk,New York,1,MN04
1515,MN,Free,LinkNYC - Citybridge,40.818371,-73.952755,Outdoor Kiosk,New York,1,MN06
1516,MN,Free,LinkNYC - Citybridge,40.825508,-73.950907,Outdoor Kiosk,New York,1,MN04
1517,MN,Free,LinkNYC - Citybridge,40.827932,-73.949581,Outdoor Kiosk,New York,1,MN04
1518,MN,Free,LinkNYC - Citybridge,40.82732,-73.950026,Outdoor Kiosk,New York,1,MN04
1519,MN,Free,LinkNYC - Citybridge,40.822212,-73.950118,Outdoor Kiosk,New York,1,MN04
1520,MN,Free,LinkNYC - Citybridge,40.807296,-73.964646,Outdoor Kiosk,New York,1,MN09
1521,MN,Free,LinkNYC - Citybridge,40.808041,-73.96421,Outdoor Kiosk,New York,1,MN09
1522,MN,Free,LinkNYC - Citybridge,40.805516,-73.966052,Outdoor Kiosk,New York,1,MN09
1523,MN,Free,LinkNYC - Citybridge,40.828542,-73.949132,Outdoor Kiosk,New York,1,MN04
1524,MN,Free,LinkNYC - Citybridge,40.829037,-73.948869,Outdoor Kiosk,New York,1,MN04
1525,MN,Free,LinkNYC - Citybridge,40.829662,-73.948422,Outdoor Kiosk,New York,1,MN04
1526,MN,Free,LinkNYC - Citybridge,40.830209,-73.947911,Outdoor Kiosk,New York,1,MN04
1527,MN,Free,LinkNYC - Citybridge,40.824578,-73.952134,Outdoor Kiosk,New York,1,MN04
1528,MN,Free,LinkNYC - Citybridge,40.82509,-73.951656,Outdoor Kiosk,New York,1,MN04
1529,MN,Free,LinkNYC - Citybridge,40.826376,-73.950716,Outdoor Kiosk,New York,1,MN04
1530,MN,Free,LinkNYC - Citybridge,40.820764,-73.954808,Outdoor Kiosk,New York,1,MN06
1531,MN,Free,LinkNYC - Citybridge,40.822704,-73.953498,Outdoor Kiosk,New York,1,MN04
1532,MN,Free,LinkNYC - Citybridge,40.823326,-73.953041,Outdoor Kiosk,New York,1,MN04
1533,MN,Free,LinkNYC - Citybridge,40.82028,-73.955268,Outdoor Kiosk,New York,1,MN06
1534,MN,Free,LinkNYC - Citybridge,40.80676,-73.965108,Outdoor Kiosk,New York,1,MN09
1535,MN,Free,LinkNYC - Citybridge,40.804835,-73.965995,Outdoor Kiosk,New York,1,MN09
1536,MN,Free,LinkNYC - Citybridge,40.805923,-73.965081,Outdoor Kiosk,New York,1,MN09
1537,MN,Free,LinkNYC - Citybridge,40.805472,-73.965526,Outdoor Kiosk,New York,1,MN09
1538,MN,Free,LinkNYC - Citybridge,40.818813,-73.955796,Outdoor Kiosk,New York,1,MN06
1539,MN,Free,LinkNYC - Citybridge,40.822495,-73.953007,Outdoor Kiosk,New York,1,MN04
1540,MN,Free,LinkNYC - Citybridge,40.821918,-73.95331,Outdoor Kiosk,New York,1,MN04
1541,MN,Free,LinkNYC - Citybridge,40.82758,-73.949288,Outdoor Kiosk,New York,1,MN04
1542,MN,Free,LinkNYC - Citybridge,40.827117,-73.949738,Outdoor Kiosk,New York,1,MN04
1543,MN,Free,LinkNYC - Citybridge,40.809965,-73.958889,Outdoor Kiosk,New York,1,MN09
1544,MN,Free,LinkNYC - Citybridge,40.809412,-73.95903,Outdoor Kiosk,New York,1,MN09
1545,MN,Free,LinkNYC - Citybridge,40.81515,-73.954837,Outdoor Kiosk,New York,1,MN06
1546,MN,Free,LinkNYC - Citybridge,40.8196,-73.951942,Outdoor Kiosk,New York,1,MN06
1547,MN,Free,LinkNYC - Citybridge,40.817656,-73.953007,Outdoor Kiosk,New York,1,MN06
1548,MN,Free,LinkNYC - Citybridge,40.825419,-73.947604,Outdoor Kiosk,New York,1,MN04
1549,MN,Free,LinkNYC - Citybridge,40.823361,-73.948844,Outdoor Kiosk,New York,1,MN04
1550,MN,Free,LinkNYC - Citybridge,40.827195,-73.946043,Outdoor Kiosk,New York,1,MN04
1551,MN,Free,LinkNYC - Citybridge,40.825947,-73.946953,Outdoor Kiosk,New York,1,MN04
1552,MN,Free,LinkNYC - Citybridge,40.830336,-73.943756,Outdoor Kiosk,New York,1,MN04
1553,MN,Free,LinkNYC - Citybridge,40.804959,-73.965902,Outdoor Kiosk,New York,1,MN09
1554,MN,Free,LinkNYC - Citybridge,40.823175,-73.94898,Outdoor Kiosk,New York,1,MN04
1555,MN,Free,LinkNYC - Citybridge,40.825319,-73.951488,Outdoor Kiosk,New York,1,MN04
1556,MN,Free,LinkNYC - Citybridge,40.813669,-73.95619,Outdoor Kiosk,New York,1,MN06
1557,MN,Free,LinkNYC - Citybridge,40.814505,-73.95937,Outdoor Kiosk,New York,1,MN09
1558,MN,Free,LinkNYC - Citybridge,40.807508,-73.964488,Outdoor Kiosk,New York,1,MN09
1559,MN,Free,LinkNYC - Citybridge,40.82096,-73.950863,Outdoor Kiosk,New York,1,MN04
1560,MN,Free,LinkNYC - Citybridge,40.815594,-73.954507,Outdoor Kiosk,New York,1,MN06
1561,MN,Free,LinkNYC - Citybridge,40.823821,-73.952581,Outdoor Kiosk,New York,1,MN04
1562,MN,Free,LinkNYC - Citybridge,40.8158,-73.954364,Outdoor Kiosk,New York,1,MN06
1563,MN,Free,LinkNYC - Citybridge,40.810163,-73.958744,Outdoor Kiosk,New York,1,MN09
1564,MN,Free,LinkNYC - Citybridge,40.810378,-73.958321,Outdoor Kiosk,New York,1,MN09
1565,MN,Free,LinkNYC - Citybridge,40.807326,-73.952789,Outdoor Kiosk,New York,1,MN11
1566,MN,Free,LinkNYC - Citybridge,40.812656,-73.949489,Outdoor Kiosk,New York,1,MN03
1567,MN,Free,LinkNYC - Citybridge,40.816689,-73.946548,Outdoor Kiosk,New York,1,MN03
1568,MN,Free,LinkNYC - Citybridge,40.816298,-73.946558,Outdoor Kiosk,New York,1,MN03
1569,MN,Free,LinkNYC - Citybridge,40.815696,-73.947002,Outdoor Kiosk,New York,1,MN03
1570,MN,Free,LinkNYC - Citybridge,40.820796,-73.943285,Outdoor Kiosk,New York,1,MN03
1571,MN,Free,LinkNYC - Citybridge,40.822924,-73.941723,Outdoor Kiosk,New York,1,MN03
1572,MN,Free,LinkNYC - Citybridge,40.822308,-73.942445,Outdoor Kiosk,New York,1,MN03
1573,MN,Free,LinkNYC - Citybridge,40.822215,-73.942235,Outdoor Kiosk,New York,1,MN03
1574,MN,Free,LinkNYC - Citybridge,40.821596,-73.942699,Outdoor Kiosk,New York,1,MN03
1575,MN,Free,LinkNYC - Citybridge,40.825967,-73.939767,Outdoor Kiosk,New York,1,MN03
1576,MN,Free,LinkNYC - Citybridge,40.819916,-73.940552,Outdoor Kiosk,New York,1,MN03
1577,MN,Free,LinkNYC - Citybridge,40.814156,-73.944756,Outdoor Kiosk,New York,1,MN03
1578,MN,Free,LinkNYC - Citybridge,40.81678,-73.942842,Outdoor Kiosk,New York,1,MN03
1579,MN,Free,LinkNYC - Citybridge,40.817381,-73.942525,Outdoor Kiosk,New York,1,MN03
1580,MN,Free,LinkNYC - Citybridge,40.809022,-73.948689,Outdoor Kiosk,New York,1,MN11
1581,MN,Free,LinkNYC - Citybridge,40.809186,-73.948591,Outdoor Kiosk,New York,1,MN11
1582,MN,Free,LinkNYC - Citybridge,40.804047,-73.95214,Outdoor Kiosk,New York,1,MN11
1583,MN,Free,LinkNYC - Citybridge,40.80595,-73.950754,Outdoor Kiosk,New York,1,MN11
1584,MN,Free,LinkNYC - Citybridge,40.803024,-73.956488,Outdoor Kiosk,New York,1,MN11
1585,MN,Free,LinkNYC - Citybridge,40.802368,-73.956762,Outdoor Kiosk,New York,1,MN11
1586,MN,Free,LinkNYC - Citybridge,40.805792,-73.954263,Outdoor Kiosk,New York,1,MN11
1587,MN,Free,LinkNYC - Citybridge,40.808733,-73.952093,Outdoor Kiosk,New York,1,MN11
1588,MN,Free,LinkNYC - Citybridge,40.811362,-73.95016,Outdoor Kiosk,New York,1,MN03
1589,MN,Free,LinkNYC - Citybridge,40.810989,-73.950711,Outdoor Kiosk,New York,1,MN03
1590,BX,Limited Free,ALTICEUSA,40.840706,-73.891398,Outdoor,Bronx,2,BX17
1591,BX,Limited Free,ALTICEUSA,40.84071,-73.896045,Outdoor,Bronx,2,BX99
1592,BX,Limited Free,ALTICEUSA,40.8412,-73.8919,Outdoor,Bronx,2,BX17
1593,BX,Limited Free,ALTICEUSA,40.841626,-73.892961,Outdoor,Bronx,2,BX17
1594,BX,Limited Free,ALTICEUSA,40.841693,-73.894399,Outdoor,Bronx,2,BX99
1595,BX,Limited Free,ALTICEUSA,40.84182,-73.894281,Outdoor,Bronx,2,BX99
1596,BX,Limited Free,ALTICEUSA,40.881477,-73.897951,Outdoor,Bronx,2,BX28
1597,BX,Limited Free,ALTICEUSA,40.816436,-73.838292,Outdoor,Bronx,2,BX09
1598,BX,Limited Free,ALTICEUSA,40.821599,-73.826654,Outdoor,Bronx,2,BX52
1599,BX,Limited Free,ALTICEUSA,40.821068,-73.82621,Outdoor,Bronx,2,BX52
1600,BX,Limited Free,ALTICEUSA,40.820619,-73.825839,Outdoor,Bronx,2,BX52
1601,BX,Limited Free,ALTICEUSA,40.818063,-73.82387,Outdoor,Bronx,2,BX52
1602,BX,Limited Free,ALTICEUSA,40.817732,-73.82368,Outdoor,Bronx,2,BX52
1603,BX,Limited Free,ALTICEUSA,40.816357,-73.837449,Outdoor,Bronx,2,BX09
1604,BX,Limited Free,ALTICEUSA,40.815346,-73.837671,Outdoor,Bronx,2,BX52
1605,BX,Limited Free,ALTICEUSA,40.816412,-73.833998,Outdoor,Bronx,2,BX52
1606,BX,Limited Free,ALTICEUSA,40.818752,-73.82456,Outdoor,Bronx,2,BX52
1607,BX,Limited Free,ALTICEUSA,40.81469,-73.898502,Outdoor,Bronx,2,BX33
1608,BK,Limited Free,ALTICEUSA,40.623001,-73.984689,Outdoor,Brooklyn,3,BK88
1609,BK,Limited Free,ALTICEUSA,40.623315,-73.985265,Outdoor,Brooklyn,3,BK88
1610,BK,Limited Free,ALTICEUSA,40.623831,-73.983592,Outdoor,Brooklyn,3,BK88
1611,BK,Limited Free,ALTICEUSA,40.624244,-73.984404,Outdoor,Brooklyn,3,BK88
1612,BK,Limited Free,ALTICEUSA,40.623457,-73.982884,Outdoor,Brooklyn,3,BK88
1613,BX,Limited Free,ALTICEUSA,40.87455,-73.86554,Outdoor,Bronx,2,BX44
1614,BX,Limited Free,ALTICEUSA,40.874779,-73.865005,Outdoor,Bronx,2,BX44
1615,BX,Limited Free,ALTICEUSA,40.87322,-73.837825,Outdoor,Bronx,2,BX03
1616,BX,Limited Free,ALTICEUSA,40.872676,-73.839478,Outdoor,Bronx,2,BX03
1617,BX,Limited Free,ALTICEUSA,40.87364,-73.840586,Outdoor,Bronx,2,BX03
1618,BX,Limited Free,ALTICEUSA,40.874777,-73.839181,Outdoor,Bronx,2,BX03
1619,BK,Limited Free,ALTICEUSA,40.694837,-73.918627,Outdoor,Brooklyn,3,BK78
1620,BK,Limited Free,ALTICEUSA,40.694769,-73.91851,Outdoor,Brooklyn,3,BK78
1621,BK,Limited Free,ALTICEUSA,40.68992,-73.94647,Indoor,Brooklyn,3,BK75
1622,BX,Limited Free,ALTICEUSA,40.824255,-73.89791,Outdoor,Bronx,2,BX33
2188,MN,Free,Transit Wireless,40.807745,-73.945502,Subway Station,New York,1,MN11
2189,MN,Free,Transit Wireless,40.804138,-73.937594,Subway Station,New York,1,MN34
2190,MN,Free,Transit Wireless,40.811109,-73.952343,Subway Station,New York,1,MN09
2191,MN,Free,Transit Wireless,40.814229,-73.94077,Subway Station,New York,1,MN03
2192,MN,Free,Transit Wireless,40.817894,-73.947649,Subway Station,New York,1,MN06
2193,MN,Free,Transit Wireless,40.822008,-73.953676,Subway Station,New York,1,MN06
2194,MN,Free,Transit Wireless,40.779492,-73.955589,Subway Station,New York,1,MN40
2195,MN,Free,Transit Wireless,40.826551,-73.95036,Subway Station,New York,1,MN04
2196,MN,Free,Transit Wireless,40.820421,-73.936245,Subway Station,New York,1,MN03
2197,MN,Free,Transit Wireless,40.824783,-73.944216,Subway Station,New York,1,MN04
2198,MN,Free,Transit Wireless,40.830135,-73.938209,Subway Station,New York,1,MN03
2199,MN,Free,Transit Wireless,40.830518,-73.941514,Subway Station,New York,1,MN04
2200,MN,Free,Transit Wireless,40.834041,-73.94489,Subway Station,New York,1,MN36
